walmart-sales-dataset-of-45stores_4 columns
Weekly_Sales;Temperature;Fuel_Price;Unemployment
769522.33;29.99;3.058;6.403
864852.85;26.26;3.077;6.403
880165.7;23.63;3.116;6.403
927084.65;30.76;3.119;6.403
843864.43;30.01;3.145;6.403
856178.47;26.28;3.242;6.403
860224.98;32.02;3.38;6.403
853136.46;43.69;3.529;6.403
851762.28;40.69;3.671;6.403
872469.03;45.29;3.734;6.403
986922.62;43.92;3.793;6.235
877055.32;46.94;3.833;6.235
1119979.98;47.69;3.845;6.235
925916.65;59.11;3.842;6.235
930121.14;48.86;3.831;6.235
944100.3;49.96;3.809;6.235
968816.33;59.67;3.808;6.235
984881.59;55.69;3.801;6.235
938914.28;54.13;3.788;6.235
987990.24;60.51;3.776;6.235
964169.67;56.67;3.756;6.235
981210.57;62.9;3.737;6.235
982322.24;71.14;3.681;6.235
1046782.52;68.91;3.63;5.936
960746.04;72.94;3.595;5.936
944698.7;70.59;3.556;5.936
907493.24;74.2;3.537;5.936
877813.33;72.94;3.512;5.936
849074.04;73.29;3.509;5.936
844928.17;70.98;3.545;5.936
924299.78;68.89;3.582;5.936
865924.2;68.07;3.624;5.936
1255633.29;61.99;3.689;5.936
1071040.22;59.64;3.749;5.936
938303.28;58.43;3.821;5.936
972716.24;57.77;3.821;5.936
952609.17;52.81;3.815;5.527
919878.34;44.82;3.797;5.527
957356.84;48.16;3.781;5.527
943465.29;39.94;3.755;5.527
1205307.5;21.33;2.788;9.202
1187880.7;26.41;2.771;9.202
1150663.42;30.91;2.747;9.202
1068157.45;35.42;2.753;9.202
1179738.5;37.17;2.766;9.202
1138800.32;42.39;2.805;9.202
1087507.47;45.42;2.834;9.202
1092704.09;47.55;2.831;9.202
1254107.84;45.63;2.826;9.269
1174447.55;59.91;2.849;9.269
1135577.62;50.26;2.885;9.269
1132433.55;50.3;2.895;9.269
1060446.16;51.12;2.935;9.269
1222255.47;65.64;2.981;9.269
1092616.49;49.9;2.983;9.269
1101621.36;60.27;2.961;9.269
1256282.79;69.12;2.906;9.269
1271311.76;70.28;2.857;9.269
1173521.82;64.08;2.83;9.269
1183225.92;65.96;2.805;9.269
1220983.17;74.04;2.81;9.269
1257928.35;71.22;2.815;9.342
1171391.41;79.75;2.806;9.342
1115514.61;76.9;2.796;9.342
1032908.23;75.71;2.784;9.342
1078557.62;75.79;2.792;9.342
1166117.85;73.67;2.792;9.342
1084722.78;74.19;2.81;9.342
1141860.67;71.76;2.796;9.342
1214302.76;67.05;2.77;9.342
1187359.77;75.42;2.735;9.342
1011201.12;67.09;2.717;9.342
997998.21;60.94;2.716;9.342
950862.92;64.82;2.718;9.342
948977.5;67.76;2.717;9.331
1107432.71;54.73;2.776;9.331
1029618.1;52.02;2.878;9.331
1052120.43;47.12;2.919;9.331
1038576.54;55.85;2.938;9.331
1089530.94;42.05;2.938;9.331
1081322.12;43.17;2.961;9.331
1045722.37;45.26;3.03;9.331
1653759.36;40.81;3.07;9.331
1211026.13;37.09;3.065;9.331
1416168.98;25.64;3.132;9.331
1588430.71;27.4;3.139;9.331
2027507.15;28.16;3.15;9.331
887907.01;26.1;3.177;9.331
933960.3;30.1;3.193;9.131
777175.28;22.69;3.215;9.131
891148.55;22.55;3.232;9.131
849540.85;14.84;3.243;9.131
1055841.24;20.79;3.24;9.131
1122053.58;24.3;3.255;9.131
1095058.57;31.59;3.263;9.131
1005983.31;26.15;3.281;9.131
1063310.62;28.49;3.437;9.131
1002714.25;38.4;3.6;9.131
945889.59;41.12;3.634;9.131
944523.3;36.65;3.624;9.131
938083.17;35.06;3.638;8.975
1018541.3;43.32;3.72;8.975
988157.72;49.91;3.823;8.975
1105860.06;45.99;3.919;8.975
974114.39;58.82;3.988;8.975
1065427.37;54.17;4.078;8.975
993172.98;58.48;4.095;8.975
994610.43;57.55;4.101;8.975
1065214.14;64.6;4.034;8.975
1178039;70.9;3.973;8.975
1044079.2;69.49;3.924;8.975
1045859.39;63.23;3.873;8.975
1056478.65;67.41;3.851;8.975
1087051.26;69.75;3.815;8.89
1048802.62;73.12;3.784;8.89
974916.13;74.36;3.827;8.89
991262.46;78.68;3.882;8.89
954148.64;73.85;3.898;8.89
1002806.39;74.58;3.903;8.89
928470.83;73.57;3.88;8.89
932679.79;69.24;3.82;8.89
1147906.46;70.32;3.796;8.89
540922.94;68.23;3.784;8.89
951549.61;68.11;3.809;8.89
845715.37;66.23;3.809;8.89
853073.17;60.44;3.758;8.89
847348.08;69.01;3.684;8.89
1019741.1;54.65;3.633;8.471
953533.95;60.26;3.583;8.471
1048212.62;55.83;3.618;8.471
1106642.63;45.61;3.604;8.471
1100625.06;38.29;3.586;8.471
1079931.63;45.69;3.57;8.471
1056992.18;47.88;3.571;8.471
1624170.99;41.97;3.536;8.471
1188047.61;46.25;3.501;8.471
1368471.23;42.36;3.47;8.471
1516924.23;35.52;3.445;8.471
1882393.4;35.78;3.413;8.471
1010562.49;32.36;3.402;8.471
977286.07;31.27;3.439;8.075
890130.25;35.25;3.523;8.075
937522.77;24.2;3.542;8.075
825584.22;30.44;3.568;8.075
1049772.04;37.62;3.633;8.075
1161615.51;32.83;3.655;8.075
1115985.81;32.87;3.703;8.075
1037861.11;36.34;3.751;8.075
1047178.91;33.59;3.827;8.075
1084894.47;38.1;3.876;8.075
1022018.43;45.84;3.867;8.075
1031139.3;58.06;3.889;8.075
1009121.2;45.35;3.921;8.075
1200815.3;43.8;3.957;8.304
998443.5;47.75;4.025;8.304
1025813.8;60.88;4.046;8.304
961186.23;50.43;4.023;8.304
1050027.89;49.66;3.991;8.304
1060433.1;57.44;3.947;8.304
1047444.59;62.31;3.899;8.304
1088446.58;65.48;3.85;8.304
1118313.7;71.42;3.798;8.304
1110479.94;59.1;3.746;8.304
1057425.83;66.58;3.683;8.304
1080357.89;70.92;3.629;8.304
1097006.3;70.17;3.577;8.304
1158247.31;76.08;3.538;8.535
1024784.92;75.09;3.561;8.535
1033543.56;77.43;3.61;8.535
924506.26;72.97;3.701;8.535
1052066.58;72.67;3.698;8.535
967304.07;75.7;3.772;8.535
1048134.24;73.25;3.84;8.535
1145840.91;68.52;3.874;8.535
1117097.23;70.09;3.884;8.535
1083521.24;71.85;3.921;8.535
960476.1;64.45;3.988;8.535
971386.65;60.23;4.056;8.535
1002856.2;58.24;4.018;8.535
1092204.79;59.68;4.027;8.243
1074079;50.97;4.029;8.243
1048706.75;51.96;4;8.243
1127516.25;56.09;3.917;8.243
1507637.17;20.96;2.954;8.35
1536549.95;23.22;2.94;8.35
1515976.11;28.57;2.909;8.35
1373270.06;30.33;2.91;8.35
1495844.57;32.92;2.919;8.35
1467889.2;39.06;2.938;8.35
1332940.35;43.74;2.96;8.35
1427023.45;39.07;2.963;8.35
1642970.27;45.26;2.957;8.185
1489613.32;55.66;2.992;8.185
1460354.67;49.67;3.01;8.185
1456793.33;46.87;3.021;8.185
1405065.57;49.89;3.042;8.185
1566219.77;62.54;3.095;8.185
1437319.45;46.53;3.112;8.185
1377716.17;57.53;3.096;8.185
1648882.62;68.85;3.046;8.185
1519013.49;68.88;3.006;8.185
1410683.94;61.64;2.972;8.185
1457314.39;66.25;2.942;8.185
1450407.32;72.3;2.958;8.185
1549018.68;66.25;2.958;8.099
1577541.24;78.22;2.94;8.099
1412157.02;74.6;2.933;8.099
1372043.71;74.68;2.924;8.099
1366395.96;72.83;2.932;8.099
1492060.89;74.2;2.942;8.099
1418027.08;72.71;2.923;8.099
1419383.19;72.22;2.913;8.099
1557888.16;66.4;2.885;8.099
1623519.64;74.69;2.86;8.099
1591453.39;63.36;2.837;8.099
1386789.31;58.68;2.846;8.099
1318343.58;63.43;2.837;8.099
1379456.3;59.91;2.84;8.067
1428960.72;53.74;2.903;8.067
1369317.63;51.32;2.999;8.067
1357154.71;48.45;3.049;8.067
1404576.48;56.11;3.055;8.067
1435379.25;41.78;3.049;8.067
1490235.86;40.3;3.065;8.067
1377593.1;44.22;3.138;8.067
1993367.83;42.62;3.186;8.067
1615987.96;36.64;3.2;8.067
1799070.98;25.12;3.255;8.067
1911967.44;26.83;3.301;8.067
2678206.42;26.05;3.309;8.067
1275146.94;28.65;3.336;8.067
1224175.99;31.34;3.351;7.771
1181204.53;21.68;3.367;7.771
1212967.84;22.8;3.391;7.771
1284185.49;20.66;3.402;7.771
1370562.11;21.02;3.4;7.771
1430851.11;21.79;3.416;7.771
1457270.16;34.74;3.42;7.771
1296658.47;23.24;3.452;7.771
1433569.44;29.28;3.605;7.771
1351450.43;35.59;3.752;7.771
1257972.37;40.32;3.796;7.771
1266564.94;33.26;3.789;7.771
1305950.22;30.68;3.811;7.658
1419911.91;41.26;3.895;7.658
1392093.04;48.67;3.981;7.658
1514288.82;41.66;4.061;7.658
1297237.7;54.23;4.117;7.658
1451953.95;50.43;4.192;7.658
1429143.06;54.2;4.211;7.658
1355234.3;52.8;4.202;7.658
1388553.11;63.2;4.134;7.658
1457345.75;66.01;4.069;7.658
1467473.63;68.26;4.025;7.658
1418973.62;64.02;3.989;7.658
1440785.7;68.4;3.964;7.658
1462731.93;67.64;3.916;7.806
1465489.75;73.2;3.886;7.806
1391580.41;73.7;3.915;7.806
1377119.45;79.37;3.972;7.806
1298775.8;74.86;4.004;7.806
1408968.55;73.84;4.02;7.806
1360969.45;70.92;3.995;7.806
1391792.69;71.14;3.942;7.806
1547729.24;69.34;3.906;7.806
1609951.02;69.27;3.879;7.806
1566712.79;68.28;3.93;7.806
1365633.53;62.76;3.937;7.806
1300375.76;61.32;3.899;7.806
1330757.22;64.99;3.858;7.806
1461718.87;53.1;3.775;7.866
1318905.53;61.86;3.744;7.866
1374863.1;52.05;3.757;7.866
1396612.36;46.49;3.757;7.866
1480289.64;44.97;3.738;7.866
1502078.93;48.22;3.719;7.866
1411835.57;48.21;3.717;7.866
1974646.78;42.75;3.689;7.866
1484708.38;45.67;3.666;7.866
1713769.06;40.18;3.627;7.866
1852179.15;37.07;3.611;7.866
2480159.47;36.09;3.587;7.866
1405168.06;31.65;3.566;7.866
1266570.4;31.84;3.585;7.943
1182198.7;37.08;3.666;7.943
1237104.73;23.44;3.705;7.943
1279623.26;32.41;3.737;7.943
1345311.65;36.22;3.796;7.943
1499496.67;32.61;3.826;7.943
1424720.27;30.95;3.874;7.943
1352470.09;33.91;3.917;7.943
1308977.05;34.83;3.983;7.943
1358816.46;38.15;4.021;7.943
1312849.1;48.2;4.021;7.943
1342254.55;56.72;4.054;7.943
1327139.35;43.47;4.098;7.943
1631737.68;40.23;4.143;8.15
1365098.46;44.42;4.187;8.15
1255087.26;55.2;4.17;8.15
1285897.24;42.45;4.163;8.15
1405007.44;50.76;4.124;8.15
1442873.22;55.33;4.055;8.15
1366937.1;58.81;4.029;8.15
1485540.28;67.79;3.979;8.15
1450733.29;68.18;3.915;8.15
1390122.11;60.19;3.871;8.15
1440263.15;68.19;3.786;8.15
1468350.36;75.83;3.722;8.15
1379652.65;69.92;3.667;8.15
1557120.44;76.07;3.646;8.193
1321741.35;73.17;3.689;8.193
1317672.92;76.17;3.732;8.193
1248915.43;74.43;3.82;8.193
1342123.78;73.41;3.819;8.193
1408907.89;74.45;3.863;8.193
1375101.26;69.83;3.963;8.193
1544653.37;66.66;3.997;8.193
1542719.87;71.85;4.026;8.193
1497073.82;72.2;4.076;8.193
1370653.41;65.08;4.088;8.193
1338572.29;60.62;4.203;8.193
1338299.02;56.81;4.158;8.193
1408016.1;59.86;4.151;7.992
1352809.5;48.29;4.186;7.992
1321102.35;53.44;4.153;7.992
1322117.96;56.49;4.071;7.992
2401395.47;25.92;2.784;8.187
2109107.9;22.12;2.773;8.187
2161549.76;25.43;2.745;8.187
1898193.95;32.32;2.754;8.187
2119213.72;31.75;2.777;8.187
2010974.84;43.82;2.818;8.187
1951848.43;47.32;2.844;8.187
1894742.95;50.49;2.854;8.187
2405395.22;51;2.85;7.856
2007796.26;65.1;2.869;7.856
1985784.59;55.43;2.899;7.856
1878862.42;50.65;2.902;7.856
1919053.21;54.75;2.921;7.856
2137202.38;66.74;2.966;7.856
2033211.62;55.91;2.982;7.856
1893736.9;60.38;2.958;7.856
2065984.95;70.97;2.899;7.856
2203619.35;72.52;2.847;7.856
2100489.79;67.32;2.809;7.856
2091903.63;72.62;2.78;7.856
1973135.87;75.17;2.808;7.856
2143676.77;70.1;2.815;7.527
2107285.85;78.09;2.793;7.527
2031852.16;75.14;2.783;7.527
1900535.9;77.75;2.771;7.527
1955896.59;76.03;2.781;7.527
1910177.38;74.57;2.784;7.527
2071022.45;75.98;2.805;7.527
1975374.56;75.34;2.779;7.527
1946369.57;70.51;2.755;7.527
2121561.41;75.5;2.715;7.527
2014954.79;65.02;2.699;7.527
1948359.78;65.28;2.706;7.527
1789687.65;69.37;2.713;7.527
1933719.21;61.08;2.707;7.484
2060389.27;51.5;2.764;7.484
1950676.39;59.17;2.868;7.484
1893955.27;50.52;2.917;7.484
1891816;57.56;2.921;7.484
2184316.64;42.78;2.917;7.484
2187765.28;42.38;2.931;7.484
2105058.91;45.88;3;7.484
2811634.04;46.66;3.039;7.484
2416051.17;35.47;3.046;7.484
2752122.08;24.27;3.109;7.484
2819193.17;24.07;3.14;7.484
3766687.43;25.17;3.141;7.484
1799737.79;28.85;3.179;7.484
1843030.95;31.43;3.193;7.343
1884345.01;20.39;3.205;7.343
1781805.66;27.43;3.229;7.343
1761506.68;23.21;3.237;7.343
2351143.07;28.58;3.231;7.343
2211388.14;25.38;3.239;7.343
2258616.24;42.95;3.245;7.343
1938608.52;33.2;3.274;7.343
2143424.61;37.33;3.433;7.343
1990932.77;39.53;3.582;7.343
1931668.64;44.8;3.631;7.343
1824711.21;44.83;3.625;7.343
1927993.09;32.43;3.638;7.287
2027056.39;47.09;3.72;7.287
2057406.33;55;3.821;7.287
2313861.81;52.56;3.892;7.287
1881788.19;62.97;3.962;7.287
2090838.44;53.41;4.046;7.287
2036748.53;62.26;4.066;7.287
1953416.06;59.01;4.062;7.287
1944433.17;69.12;3.985;7.287
2182246.69;73.51;3.922;7.287
2135062.04;73.64;3.881;7.287
2065191.27;66.41;3.842;7.287
1950826.32;72.4;3.804;7.287
2053165.41;69.66;3.748;7.274
2123787.79;74.69;3.711;7.274
2039875.75;74.88;3.76;7.274
1950904.84;78.89;3.811;7.274
1858440.92;77.47;3.829;7.274
2189353.63;77.8;3.842;7.274
2052246.4;73.52;3.812;7.274
1990017.93;71.25;3.747;7.274
1933577.2;70.15;3.704;7.274
2141765.98;70.82;3.703;7.274
2050542.56;68.74;3.738;7.274
1979009.46;64.02;3.742;7.274
1888119.7;62.15;3.711;7.274
1945808.26;63.44;3.645;7.274
2135982.79;52.42;3.583;7.082
2010107.68;62.54;3.541;7.082
2104241.9;53.69;3.57;7.082
2065421.52;49.36;3.569;7.082
2284106.6;43.88;3.551;7.082
2269975.85;47.27;3.53;7.082
2169933.82;49.3;3.53;7.082
2906233.25;46.38;3.492;7.082
2298776.83;46.32;3.452;7.082
2546123.78;41.64;3.415;7.082
2762816.65;37.16;3.413;7.082
3555371.03;40.19;3.389;7.082
2043245;36.35;3.389;7.082
1964701.94;33.42;3.422;6.961
1911510.64;37.79;3.513;6.961
1892775.94;27.65;3.533;6.961
1761016.51;37.19;3.567;6.961
2203523.2;39.93;3.617;6.961
2462978.28;33.47;3.64;6.961
2309025.16;31.11;3.695;6.961
2045837.55;39.79;3.739;6.961
2148822.76;39.98;3.816;6.961
2139265.4;41.14;3.848;6.961
2064991.71;53.73;3.862;6.961
1992436.96;66.11;3.9;6.961
2074721.74;51.52;3.953;6.961
2565259.92;50.06;3.996;7.139
2045396.06;45.68;4.044;7.139
1884427.84;60.11;4.027;7.139
1886503.93;47.64;4.004;7.139
2163510.89;62.74;3.951;7.139
2168097.11;63.19;3.889;7.139
2039222.26;60.99;3.848;7.139
2114989;70.04;3.798;7.139
2143126.59;73.67;3.742;7.139
2231962.13;62.01;3.689;7.139
2165160.29;71.51;3.62;7.139
2060588.69;76.51;3.564;7.139
2055952.61;74.15;3.506;7.139
2358055.3;79.2;3.475;7.28
2134680.12;78.27;3.523;7.28
1970170.29;76.04;3.567;7.28
1911559.1;74.6;3.647;7.28
2094515.71;74.73;3.654;7.28
2144245.39;75.4;3.722;7.28
2045061.22;69.57;3.807;7.28
2005341.43;68.27;3.834;7.28
2062481.56;72.66;3.867;7.28
2080529.06;76.36;3.911;7.28
2047949.98;64.84;3.948;7.28
2028587.24;60.94;4.038;7.28
2008350.58;58.65;3.997;7.28
2246411.89;60.77;3.985;7.293
2162951.36;47.2;4;7.293
1999363.49;56.26;3.969;7.293
2031650.55;60.04;3.882;7.293
798593.88;39.05;2.572;8.324
809321.44;37.77;2.548;8.324
867283.25;39.75;2.514;8.324
749597.24;45.31;2.561;8.324
747444.32;48.61;2.625;8.324
712312.89;57.1;2.667;8.324
727070;54.68;2.72;8.324
686497.53;51.66;2.732;8.324
753664.12;64.12;2.719;8.2
751181.4;65.74;2.77;8.2
716026.51;67.87;2.808;8.2
718780.59;64.21;2.795;8.2
680532.69;66.93;2.78;8.2
744969.42;70.87;2.835;8.2
723559.88;73.08;2.854;8.2
753361.72;74.24;2.826;8.2
755214.26;80.94;2.759;8.2
806012.48;82.68;2.705;8.2
784305.55;83.51;2.668;8.2
785104.29;86.18;2.637;8.2
769848.75;87.01;2.653;8.2
711470.8;82.29;2.669;8.099
714677.47;81.67;2.642;8.099
755098.41;85.61;2.623;8.099
765823.48;87.17;2.608;8.099
715876.27;83.59;2.64;8.099
739279.19;90.3;2.627;8.099
793589.18;89.65;2.692;8.099
848873.28;89.58;2.664;8.099
855882.57;86.2;2.619;8.099
727772.8;82.57;2.577;8.099
674055.81;79.3;2.565;8.099
684340.86;83.03;2.582;8.099
671688.06;80.79;2.624;8.099
677158.39;70.28;2.603;8.163
680579.49;65.76;2.633;8.163
693412.05;68.61;2.72;8.163
710668.45;70.72;2.725;8.163
731756.65;67.51;2.716;8.163
719888.76;58.71;2.689;8.163
735796.38;60.95;2.728;8.163
756288.89;51.71;2.771;8.163
1245628.61;62.96;2.735;8.163
829210.73;50.43;2.708;8.163
943891.64;46.35;2.843;8.163
1147556.83;48.63;2.869;8.163
1587257.78;51.29;2.886;8.163
672903.23;47.19;2.943;8.163
629152.06;44.24;2.976;8.028
650789.13;34.14;2.983;8.028
663941.73;42.72;3.016;8.028
649878.29;44.04;3.01;8.028
596218.24;36.33;2.989;8.028
771908.51;34.61;3.022;8.028
884701.92;59.87;3.045;8.028
768313.85;61.27;3.065;8.028
796277.72;59.52;3.288;8.028
763479.9;54.69;3.459;8.028
793569;63.26;3.488;8.028
753711.32;70.33;3.473;8.028
732056.37;56.36;3.524;7.931
744782.89;68.62;3.622;7.931
768390.05;71.01;3.743;7.931
801302.01;70.79;3.807;7.931
783250.75;70.19;3.81;7.931
718898.33;61.87;3.906;7.931
754236.7;75.04;3.899;7.931
744836.56;68.36;3.907;7.931
744389.81;76.86;3.786;7.931
773878.58;83.82;3.699;7.931
794397.89;84.71;3.648;7.931
823220.43;87.54;3.637;7.931
771298.98;85.72;3.594;7.931
784639.12;87.57;3.524;7.852
734099.4;89.16;3.48;7.852
728311.15;91.05;3.575;7.852
784490.67;90.27;3.651;7.852
751167.12;91.56;3.682;7.852
783614.89;94.22;3.684;7.852
776933.37;92.32;3.638;7.852
855546.5;90.11;3.554;7.852
821127.53;92.07;3.523;7.852
705557.8;91.94;3.533;7.852
653989.65;78.87;3.546;7.852
653525.84;80.62;3.526;7.852
681913.29;75.68;3.467;7.852
651970.48;78.91;3.355;7.852
663452.46;71.64;3.285;7.441
671379.44;69.79;3.274;7.441
729036.06;65.16;3.353;7.441
738812;65.46;3.372;7.441
767358.37;56.01;3.332;7.441
757369.87;59.8;3.297;7.441
737014.09;61.9;3.308;7.441
1219263.4;56.43;3.236;7.441
793184.25;48.72;3.172;7.441
897747.13;41.44;3.158;7.441
1027584.51;50.56;3.159;7.441
1384552.17;46.54;3.112;7.441
804362.36;45.16;3.129;7.441
640181.86;48.1;3.157;7.057
631181.25;45;3.261;7.057
651178.2;52.21;3.268;7.057
611258.71;50.79;3.29;7.057
680725.43;55.83;3.36;7.057
770652.79;46.52;3.409;7.057
834663.52;45.03;3.51;7.057
747099.07;54.81;3.555;7.057
764385.4;59.3;3.63;7.057
755084.4;57.16;3.669;7.057
767338.32;63.39;3.734;7.057
729759.97;62.96;3.787;7.057
724798.76;67.87;3.845;7.057
761956.58;69.02;3.891;6.891
769319.04;69.03;3.891;6.891
734858.91;66.97;3.877;6.891
674829.58;69.21;3.814;6.891
697645.32;77.53;3.749;6.891
649945.54;74.14;3.688;6.891
700554.16;72.42;3.63;6.891
722891.24;79.49;3.561;6.891
695439.83;79.24;3.501;6.891
707895.72;79.47;3.452;6.891
727049.04;81.51;3.393;6.891
735870;81.78;3.346;6.891
716341.39;88.05;3.286;6.891
693013.59;85.26;3.227;6.565
668132.36;82.51;3.256;6.565
691200.33;84.25;3.311;6.565
677789.14;88.09;3.407;6.565
693785.85;91.57;3.417;6.565
700272.01;89.57;3.494;6.565
751963.81;85.55;3.571;6.565
802003.61;77.72;3.62;6.565
763867.59;83.58;3.638;6.565
642827.29;88.4;3.73;6.565
628494.63;76.1;3.717;6.565
667151.46;71.54;3.721;6.565
647097.65;80.38;3.666;6.565
651768.91;70.28;3.617;6.17
653043.44;61.53;3.601;6.17
641368.14;68.52;3.594;6.17
675202.87;70.5;3.506;6.17
1033017.37;24.36;2.788;8.283
1022571.25;28.14;2.771;8.283
988467.61;31.96;2.747;8.283
899761.48;35.98;2.753;8.283
1009201.24;36.82;2.766;8.283
967187.37;43.43;2.805;8.283
966145.09;46.03;2.834;8.283
1012075.12;48.56;2.831;8.283
1177340.99;44.96;2.826;8.348
1033171.07;57.06;2.849;8.348
1000968.67;51.14;2.885;8.348
969594.47;51.04;2.895;8.348
977683.06;50.96;2.935;8.348
1052973.28;63.81;2.981;8.348
973585.33;50.99;2.983;8.348
979977.89;59.99;2.961;8.348
1103740.4;65.64;2.906;8.348
1095539.13;69.49;2.857;8.348
1061196.47;65.01;2.83;8.348
1052895.25;67.13;2.805;8.348
1095020.33;74.37;2.81;8.348
1120259.71;72.88;2.815;8.433
1092654.26;79.22;2.806;8.433
988392.99;76.3;2.796;8.433
974123.2;76.91;2.784;8.433
970773.64;76.35;2.792;8.433
1010326.14;74.37;2.792;8.433
993097.43;74.75;2.81;8.433
1017045.44;73.21;2.796;8.433
1081420.96;68.99;2.77;8.433
1074535.88;75.85;2.735;8.433
924174.4;68.6;2.717;8.433
918285.97;62.49;2.716;8.433
902779.25;65.14;2.718;8.433
905987.17;69.31;2.717;8.572
1015051.62;56.32;2.776;8.572
954401.46;55.23;2.878;8.572
960998.52;50.24;2.919;8.572
1025766.27;57.73;2.938;8.572
1006888.16;44.34;2.938;8.572
1043698.64;44.42;2.961;8.572
985896.44;48.62;3.03;8.572
1564502.26;44.61;3.07;8.572
1230514.58;39.42;3.065;8.572
1367202.84;28.43;3.132;8.572
1527682.99;30.46;3.139;8.572
1962445.04;29.76;3.15;8.572
774262.28;28.49;3.177;8.572
873954.7;32.56;3.193;8.458
807535.52;24.76;3.215;8.458
855001.02;26.8;3.232;8.458
799369.15;20.61;3.243;8.458
946060.98;26.39;3.24;8.458
1009206.33;28.89;3.255;8.458
975964.86;35.34;3.263;8.458
911245.43;30.23;3.281;8.458
997353.15;33.52;3.437;8.458
944587.23;41.42;3.6;8.458
926427.12;43.38;3.634;8.458
933528.39;38.77;3.624;8.458
951588.37;36.04;3.638;8.252
969046.69;44.42;3.72;8.252
1008557.04;48.88;3.823;8.252
1152781.9;47.76;3.919;8.252
926133.8;57.2;3.988;8.252
1032076.06;53.63;4.078;8.252
1001558.74;57.71;4.095;8.252
970307.83;58.56;4.101;8.252
1021568.34;62.59;4.034;8.252
1125169.92;70.09;3.973;8.252
1060868.49;69.53;3.924;8.252
1042454.61;63.97;3.873;8.252
1012584.2;68.53;3.851;8.252
1077491.68;70.8;3.815;8.023
1017050.65;74.22;3.784;8.023
961953.57;75.2;3.827;8.023
964683.8;77.79;3.882;8.023
944958.69;75.32;3.898;8.023
983232.96;75.33;3.903;8.023
991779.2;74.69;3.88;8.023
973004.91;71.3;3.82;8.023
1181815.31;72.22;3.796;8.023
912762.76;69.16;3.784;8.023
1004434.54;69.14;3.809;8.023
937420.65;68.08;3.809;8.023
899834.75;62.36;3.758;8.023
953314.16;69.78;3.684;8.023
993436.67;56.44;3.633;7.706
944337.32;62.63;3.583;7.706
981567.22;59.3;3.618;7.706
1099351.68;49.31;3.604;7.706
1106575.59;42.81;3.586;7.706
1051740.29;47.8;3.57;7.706
1007579.44;50.62;3.571;7.706
1535857.49;46.28;3.536;7.706
1167621.14;49.11;3.501;7.706
1308967.44;45.35;3.47;7.706
1453153.33;39.11;3.445;7.706
1863195.68;39.83;3.413;7.706
982661.14;36.28;3.402;7.706
895358.2;34.61;3.439;7.503
855437.57;39;3.523;7.503
897027.44;29.16;3.542;7.503
786459.23;35.68;3.568;7.503
958487.75;40.58;3.633;7.503
1034448.07;35.68;3.655;7.503
1004749.41;36.25;3.703;7.503
912958.95;39;3.751;7.503
974866.65;37.47;3.827;7.503
991127.01;41.72;3.876;7.503
966780.01;46.06;3.867;7.503
992774.4;54.68;3.889;7.503
965769.93;46.4;3.921;7.503
1197489.66;46.38;3.957;7.671
939118.24;49.89;4.025;7.671
1000342.87;58.81;4.046;7.671
922539.94;51.42;4.023;7.671
1005083.31;50.75;3.991;7.671
997868.63;56.72;3.947;7.671
986612.02;61.9;3.899;7.671
1047297.38;62.39;3.85;7.671
1102857.37;70.01;3.798;7.671
1061134.37;61.71;3.746;7.671
1061219.19;66.56;3.683;7.671
1112449.3;70.61;3.629;7.671
1053881.78;70.99;3.577;7.671
1097786.14;77.41;3.538;7.753
971361.38;75.81;3.561;7.753
991969.37;76.57;3.61;7.753
925731.21;73.52;3.701;7.753
